round,test_loss,test_acc,norm,independence,balancement,seed,train_acc,train_loss
2,2.950777207145208,0.1036590189873417,BN,noniid,balanced,479,0.2452094543740153,1.2084432853758336
3,2.34455986596361,0.171756329113924,BN,noniid,balanced,479,0.2606559794619679,1.1996527619659898
4,2.265191502208951,0.1363528481012658,BN,noniid,balanced,479,0.2804445044398307,1.2007681284099818
5,2.398750197887421,0.1184236550632911,BN,noniid,balanced,479,0.2461738940954208,1.1469269020855426
6,2.297304436526721,0.2144086234177215,BN,noniid,balanced,479,0.1517369332551955,1.2608905029296875
7,2.567787669127501,0.2087223101265823,BN,noniid,balanced,479,0.3495184516146779,1.056671172082424
8,2.381595459165452,0.182842167721519,BN,noniid,balanced,479,0.2992456882804631,1.1296029408276085
9,2.478212221664718,0.1384394778481012,BN,noniid,balanced,479,0.4208425367519259,1.0410225036740304
10,2.180886918985391,0.1688983386075949,BN,noniid,balanced,479,0.3592652183532714,1.035796543359757
11,2.192214058924325,0.1697191455696202,BN,noniid,balanced,479,0.3237641418233513,1.0708525925874708
12,2.124687900120699,0.2350178006329114,BN,noniid,balanced,479,0.3612439363405108,1.003926646783948
13,2.3615137703811064,0.1496340981012658,BN,noniid,balanced,479,0.4398881993681193,0.937396691739559
14,2.218512524834162,0.2641119462025317,BN,noniid,balanced,479,0.3564116360768675,1.0291248932480812
15,2.1913481985466388,0.2125791139240506,BN,noniid,balanced,479,0.3123760769218206,1.1354651796817783
16,2.1315000196046467,0.241287579113924,BN,noniid,balanced,479,0.5154074607506395,0.9509530611336232
17,2.277462259274494,0.1977452531645569,BN,noniid,balanced,479,0.4970703100070358,0.9036055932939056
18,2.2014740809609616,0.2055577531645569,BN,noniid,balanced,479,0.4130751603007316,1.0212915560603144
19,2.258296959913229,0.2081784018987341,BN,noniid,balanced,479,0.4396262106716633,0.967713821977377
20,2.239365510699116,0.2066653481012658,BN,noniid,balanced,479,0.569568288564682,0.8830587440729142
21,2.0665388161623026,0.2707278481012658,BN,noniid,balanced,479,0.4214608012318611,1.0164367035031316
22,2.1702680851839764,0.2605023734177216,BN,noniid,balanced,479,0.5071484346628189,0.9324012041091916
23,2.2755097897746897,0.265565664556962,BN,noniid,balanced,479,0.5494329177975654,0.8919034698605538
24,2.173522663116456,0.2528777689873417,BN,noniid,balanced,479,0.4687021811187268,1.0142312981188295
25,2.7845244502719444,0.2238231803797468,BN,noniid,balanced,479,0.4412277734279632,1.0218354623019696
26,2.167459107803393,0.2504153481012658,BN,noniid,balanced,479,0.4036779348999261,0.9966163113713268
27,2.0470760929433607,0.3087717563291139,BN,noniid,balanced,479,0.4745750253558158,0.9761347146332262
28,2.2316495104681087,0.236629746835443,BN,noniid,balanced,479,0.5442227885723113,0.9228867456316948
29,2.335511889940576,0.1871143196202531,BN,noniid,balanced,479,0.4571807639151812,0.9383238241076468
30,2.5455936662758454,0.21875,BN,noniid,balanced,479,0.4267140337139368,0.9904352955520151
31,2.059509674205056,0.2822883702531645,BN,noniid,balanced,479,0.523849000531435,0.9067081806063652
32,2.1395127548447137,0.2271756329113924,BN,noniid,balanced,479,0.3768157310247421,1.0247960540652277
33,2.0998071466820147,0.253965585443038,BN,noniid,balanced,479,0.4816480317115784,0.9329694798588752
34,2.082283883758738,0.2887856012658228,BN,noniid,balanced,479,0.6086981379508973,0.8628998525440693
35,1.9978048943266085,0.2341772151898734,BN,noniid,balanced,479,0.4673976284980773,0.921315928697586
36,2.0895791753937925,0.2324960443037974,BN,noniid,balanced,479,0.3120373106196522,1.1867434909939767
37,2.057264497008505,0.2387658227848101,BN,noniid,balanced,479,0.3826535534739494,1.066588873118162
38,2.074725922904437,0.260185917721519,BN,noniid,balanced,479,0.4093480582356452,1.0416118715703486
39,2.049568011790891,0.3004944620253164,BN,noniid,balanced,479,0.3886126056283713,1.046934822797775
40,2.117519755604901,0.2812104430379747,BN,noniid,balanced,479,0.4273935868829488,1.0614019529521466
41,2.1529535444476937,0.2536392405063291,BN,noniid,balanced,479,0.502665677523613,1.0093619351089
42,2.089239904850344,0.2921182753164557,BN,noniid,balanced,479,0.4552734363913536,0.973850118070841
43,2.085085996947711,0.2401898734177215,BN,noniid,balanced,479,0.3910560331180692,0.991296449750662
44,2.1114815020863014,0.2468651107594936,BN,noniid,balanced,479,0.4227512118697166,1.1381169575452803
45,2.238165608086164,0.2558148734177216,BN,noniid,balanced,479,0.3670171046242118,1.1135554634034637
46,2.2015605532670324,0.290595332278481,BN,noniid,balanced,479,0.332463630247116,1.1419671155512332
47,2.219998284533054,0.2356210443037975,BN,noniid,balanced,479,0.2770070034146308,1.1249091471731665
48,2.186985139303569,0.2852848101265823,BN,noniid,balanced,479,0.303749325621128,1.1118160052597523
49,2.186838338194014,0.2962618670886076,BN,noniid,balanced,479,0.3827700692266225,1.125225661844015
50,2.1369308228734174,0.2953916139240506,BN,noniid,balanced,479,0.3406344274997711,1.2114220951497554
1,2.234687435476086,0.1722507911392405,GN,iid,balanced,479,0.1424191807389258,1.789235430061817
2,2.0518236658241173,0.2520866297468354,GN,iid,balanced,479,0.2158007806062697,1.107235477566719
3,1.9353103148786328,0.3093552215189873,GN,iid,balanced,479,0.2818729784488678,1.048597034364939
4,1.870386484604848,0.3486451740506329,GN,iid,balanced,479,0.3256963896751403,1.0154256933927537
5,1.8011069311371333,0.3870055379746835,GN,iid,balanced,479,0.378448274898529,0.9775500997900964
6,1.7697451267061357,0.4020866297468354,GN,iid,balanced,479,0.4134630917072295,0.9479835106432436
7,1.7286072483545618,0.4107298259493671,GN,iid,balanced,479,0.4485870131492614,0.9229117445647717
8,1.7067722418640234,0.4188884493670886,GN,iid,balanced,479,0.4769349393844605,0.9028878654539586
9,1.677888271627547,0.4335739715189873,GN,iid,balanced,479,0.5095676170349122,0.8770337043702602
10,1.728058936022505,0.3980814873417722,GN,iid,balanced,479,0.5401212262153625,0.8620083473622799
11,1.686863669866248,0.4151503164556962,GN,iid,balanced,479,0.5537499985694885,0.8504433494806289
12,1.6646619583986983,0.4349386867088607,GN,iid,balanced,479,0.5840793355941771,0.8344787213206291
13,1.5883668265765227,0.4649129746835443,GN,iid,balanced,479,0.5742147068977356,0.8134905807673931
14,1.5601365333870996,0.4796479430379747,GN,iid,balanced,479,0.6092975464820862,0.786081962287426
15,1.5510307479508316,0.4839596518987341,GN,iid,balanced,479,0.6091904612541199,0.7838719901442527
16,1.5208296893518185,0.489240506329114,GN,iid,balanced,479,0.6285412152290345,0.7790433152019978
17,1.5424636060678507,0.4771459651898734,GN,iid,balanced,479,0.6364756175041199,0.7591150216758251
18,1.5159643819060509,0.4839794303797469,GN,iid,balanced,479,0.6377976803779604,0.7649259452521802
19,1.5200128513046458,0.4761965981012658,GN,iid,balanced,479,0.646557783508301,0.7549187396466732
20,1.509884623032582,0.4868868670886075,GN,iid,balanced,479,0.658760773563385,0.7408496488630772
21,1.492020557349241,0.4925336234177215,GN,iid,balanced,479,0.6701885754585266,0.7378553164005279
22,1.4966598337209678,0.4856309335443038,GN,iid,balanced,479,0.6740853960990906,0.727035177052021
23,1.464517188524898,0.4992879746835443,GN,iid,balanced,479,0.6948592375755309,0.7181039379537106
24,1.46079191678687,0.5037084651898734,GN,iid,balanced,479,0.5634240278244018,0.799240819811821
25,1.457894314542601,0.5024327531645569,GN,iid,balanced,479,0.5620090224266052,0.8043052498996257
26,1.4507171629350395,0.5092167721518988,GN,iid,balanced,479,0.5600673473358155,0.7943253622949122
27,1.4424318026892746,0.514121835443038,GN,iid,balanced,479,0.5701353698730468,0.7874145250022413
28,1.4389974598643145,0.5135680379746835,GN,iid,balanced,479,0.5599528533935547,0.78736003652215
29,1.435510337201855,0.5151008702531645,GN,iid,balanced,479,0.5649185054779052,0.7906853370368481
30,1.432798617097396,0.5138844936708861,GN,iid,balanced,479,0.5601165117263794,0.7907619847357273
31,1.417433258098892,0.5201048259493671,GN,iid,balanced,479,0.560040407371521,0.7778128238022328
32,1.4353125321714184,0.5128560126582279,GN,iid,balanced,479,0.5634577033042908,0.780114928483963
33,1.424547563851634,0.5150712025316456,GN,iid,balanced,479,0.5599568941116333,0.7931271547079086
34,1.4129184991498536,0.5183939873417721,GN,iid,balanced,479,0.5690200678825378,0.7858195789158344
35,1.4183658581745775,0.5180874208860761,GN,iid,balanced,479,0.5466709302902221,0.8044734908640386
36,1.4118581762796716,0.5212025316455695,GN,iid,balanced,479,0.5529727888107299,0.7999443502724172
37,1.4137094230591496,0.5184137658227848,GN,iid,balanced,479,0.5431310588836671,0.8095568320155143
38,1.4153889693036863,0.5184928797468354,GN,iid,balanced,479,0.5527653526306152,0.8030309508740903
39,1.413319708727583,0.5177215189873418,GN,iid,balanced,479,0.5637372016906739,0.8035146412253379
40,1.4081213392788852,0.5212025316455695,GN,iid,balanced,479,0.5530219542503356,0.8166772982478141
41,1.4104887419109102,0.5205399525316455,GN,iid,balanced,479,0.5341682365417479,0.8249632680416108
42,1.4098630019381075,0.5164853639240506,GN,iid,balanced,479,0.5390032311439514,0.8247169242799284
43,1.4060208313827274,0.5173358386075949,GN,iid,balanced,479,0.5502990285873413,0.8198527368903161
44,1.403557993188689,0.5176819620253165,GN,iid,balanced,479,0.5316177249908447,0.822030875235796
45,1.3976821964300132,0.5197389240506329,GN,iid,balanced,479,0.5343992441177369,0.8248009115457535
46,1.4115601714653303,0.5155162183544304,GN,iid,balanced,479,0.5307347779273988,0.843729705363512
47,1.3986096675637405,0.5181071993670886,GN,iid,balanced,479,0.5372952568054199,0.8220201094448566
48,1.404649865325493,0.5156052215189874,GN,iid,balanced,479,0.5361725457191467,0.8418315102159977
49,1.3970779782609095,0.5168611550632912,GN,iid,balanced,479,0.5370447172164917,0.8338615949451924
50,1.397135293634632,0.5165644778481012,GN,iid,balanced,479,0.5483075139999389,0.8313768954575063
1,2.6007780923119075,0.1,GN,noniid,unbalanced,479,0.3367523552894592,2.277383677363395
2,2.793142123765583,0.0996538765822784,GN,noniid,unbalanced,479,0.2447603445698817,1.2054069717725118
3,2.586081836797014,0.1000692246835443,GN,noniid,unbalanced,479,0.2065758682699764,1.2270033448934554
4,2.542811114576798,0.1,GN,noniid,unbalanced,479,0.2101045200174504,1.2833011227575215
5,2.652656313135654,0.1042029272151898,GN,noniid,unbalanced,479,0.1142060902648501,1.321685759557618
6,2.680268526680862,0.1069026898734177,GN,noniid,unbalanced,479,0.2661158572605678,1.199466622585342
7,2.509262381324285,0.0996340981012658,GN,noniid,unbalanced,479,0.1780606389479203,1.2992652333595536
8,2.74862309498123,0.1000692246835443,GN,noniid,unbalanced,479,0.2132449873983859,1.2851914470686632
9,2.732784668403336,0.1002867879746835,GN,noniid,unbalanced,479,0.3640411819517612,1.115214804932475
10,2.5114040712767007,0.0994462025316455,GN,noniid,unbalanced,479,0.2236368816443111,1.288148760277292
11,2.437114694148679,0.1158623417721518,GN,noniid,unbalanced,479,0.1913193463504314,1.3734322288036345
12,2.5553676034830795,0.1427808544303797,GN,noniid,unbalanced,479,0.2430016480614156,1.2437768674948635
13,2.589192009877555,0.1451740506329114,GN,noniid,unbalanced,479,0.2560653177043971,1.357238830713665
14,2.38241725631907,0.1097310126582278,GN,noniid,unbalanced,479,0.1350649637226015,1.4610456520691515
15,2.3758738387989093,0.1524525316455696,GN,noniid,unbalanced,479,0.310588240996651,1.2580624108729157
16,2.305440895165069,0.1684038765822784,GN,noniid,unbalanced,479,0.2502924523787064,1.19585430838845
17,2.385443435137785,0.1418809335443038,GN,noniid,unbalanced,479,0.1975908649509603,1.2102897113019773
18,2.646352608596222,0.1330795094936708,GN,noniid,unbalanced,479,0.3399358373641967,1.064871944487095
19,2.384834902195991,0.1506526898734177,GN,noniid,unbalanced,479,0.2436761297455855,1.102504859509922
20,2.289913347401197,0.2048160601265823,GN,noniid,unbalanced,479,0.2481295172505908,1.150449185238944
21,2.105579791491545,0.2174742879746836,GN,noniid,unbalanced,479,0.1842607319225435,1.178888495331225
22,2.315642453447173,0.1682357594936709,GN,noniid,unbalanced,479,0.2898503617048263,1.105056445692715
23,2.375774068168447,0.1880142405063291,GN,noniid,unbalanced,479,0.3332186300104314,1.089216150207953
24,2.175515639631054,0.2054390822784809,GN,noniid,unbalanced,479,0.3236666039966401,1.1948149560462862
25,2.1350937487203865,0.1987341772151898,GN,noniid,unbalanced,479,0.2721636633331125,1.1609509046782147
26,2.126343630537202,0.2166435917721519,GN,noniid,unbalanced,479,0.3145480367384459,1.1017544795023768
27,2.083415412902832,0.2488330696202532,GN,noniid,unbalanced,479,0.2889559485109952,1.1443760678172112
28,2.082681673387938,0.2192741297468354,GN,noniid,unbalanced,479,0.2884225598673026,1.1294250951210658
29,2.160574407517156,0.1940170094936709,GN,noniid,unbalanced,479,0.3222100182000328,1.0749744958737315
30,2.1972447937047934,0.1893196202531645,GN,noniid,unbalanced,479,0.3011769580515948,1.1047618494792415
31,2.1811054450047167,0.1912974683544304,GN,noniid,unbalanced,479,0.3314482901692391,1.1030788200743058
32,2.165864553179922,0.2321103639240506,GN,noniid,unbalanced,479,0.3047437529116868,1.0563665229827166
33,2.161416893971117,0.2303698575949367,GN,noniid,unbalanced,479,0.287588473573327,1.136615432633294
34,2.1228949401952044,0.2252670094936709,GN,noniid,unbalanced,479,0.2459239221120422,1.1332814102823083
35,2.057514196860639,0.209226661392405,GN,noniid,unbalanced,479,0.2831907322493692,1.1884359714885553
36,2.061770976193344,0.2342464398734177,GN,noniid,unbalanced,479,0.2841758383010563,1.1222777387029246
37,2.031737486622001,0.2371538765822784,GN,noniid,unbalanced,479,0.3605843994513801,1.2051514155190923
38,2.01676729796808,0.2495055379746835,GN,noniid,unbalanced,479,0.2448098912090062,1.2387879798188806
39,2.039361015905308,0.2369659810126582,GN,noniid,unbalanced,479,0.3664544250130653,1.1932647436857222
40,2.057904750485964,0.2185719936708861,GN,noniid,unbalanced,479,0.3035393587748209,1.163794432580471
41,2.051447494271436,0.2227353639240506,GN,noniid,unbalanced,479,0.1813238683187443,1.2356305549974025
42,2.0131220628943622,0.2449169303797468,GN,noniid,unbalanced,479,0.3151344651222229,1.1329631814360617
43,2.030205787737158,0.2313884493670886,GN,noniid,unbalanced,479,0.3971585328362205,1.109486698968844
44,2.0245793341081355,0.2496736550632911,GN,noniid,unbalanced,479,0.2586247554704546,1.1581861175596715
45,2.098089748998232,0.2339794303797468,GN,noniid,unbalanced,479,0.3226151069998741,1.11555895447731
46,2.0412034218824364,0.2416732594936709,GN,noniid,unbalanced,479,0.2440439617037773,1.2183133672265447
47,2.04721124987059,0.2425039556962024,GN,noniid,unbalanced,479,0.2325966629236936,1.2940954712033277
48,2.024367067180102,0.2503362341772152,GN,noniid,unbalanced,479,0.3104663288479759,1.2038144052028656
49,2.0255157236811483,0.2415051424050633,GN,noniid,unbalanced,479,0.3002058202341983,1.190765994159799
50,2.017746192292322,0.2519778481012658,GN,noniid,unbalanced,479,0.2734235653638839,1.195117043852806
1,2.671235035642793,0.1,GN,noniid,balanced,479,0.4263005105018616,2.0466788972169163
2,2.6666670569890663,0.0982001582278481,GN,noniid,balanced,479,0.237246091619134,1.176540353000164
3,2.4854778654967684,0.1107001582278481,GN,noniid,balanced,479,0.1842072989940643,1.2536808016896248
4,2.4731713352324087,0.1011372626582278,GN,noniid,balanced,479,0.2525141433984041,1.3128743728995322
5,2.5579147568231897,0.1255340189873418,GN,noniid,balanced,479,0.1888220629900693,1.2547735753655431
6,2.3095259578922125,0.1074367088607595,GN,noniid,balanced,479,0.0509758885264396,1.3368144556879995
7,2.521829319603836,0.099011075949367,GN,noniid,balanced,479,0.1667800362706183,1.2693660278618333
8,2.3733028161374827,0.1185818829113923,GN,noniid,balanced,479,0.0589156786248087,1.3160930028557778
9,2.6288478938839104,0.0998615506329114,GN,noniid,balanced,479,0.1920440459206699,1.291795754432678
10,2.4158237955238246,0.1077333860759493,GN,noniid,balanced,479,0.1331344284474849,1.3106232067942618
11,2.3525187640250484,0.1000692246835443,GN,noniid,balanced,479,0.1156835931897162,1.299356517791748
12,2.383520709713803,0.104598496835443,GN,noniid,balanced,479,0.1157522897556423,1.2537617489695547
13,2.577162874197658,0.1001384493670886,GN,noniid,balanced,479,0.2710849937632679,1.2025380732119084
14,2.4901395710208747,0.1087124208860759,GN,noniid,balanced,479,0.1630158937081694,1.262197445780039
15,2.4128887236872805,0.1012262658227848,GN,noniid,balanced,479,0.1611772624552249,1.3071489484608174
16,2.335675310484971,0.1524327531645569,GN,noniid,balanced,479,0.2028751342639327,1.2396156254410744
17,2.4182795446130294,0.130409414556962,GN,noniid,balanced,479,0.1959092123419046,1.1478352437913415
18,2.374463041221039,0.1008900316455696,GN,noniid,balanced,479,0.2015975210234522,1.179344048500061
19,2.3181302209443686,0.1249802215189873,GN,noniid,balanced,479,0.1904950155854224,1.1451032838225363
20,2.460040348692785,0.1357100474683544,GN,noniid,balanced,479,0.2864439651936293,1.0783200570940972
21,2.1849866667880287,0.1838014240506328,GN,noniid,balanced,479,0.1920238410890102,1.2270710577070711
22,2.177694019184837,0.1795886075949367,GN,noniid,balanced,479,0.1707381459742784,1.1532801687717438
23,2.1738449784773817,0.1833366297468354,GN,noniid,balanced,479,0.2458485986426472,1.0943100549280644
24,2.1616757617721074,0.1688093354430379,GN,noniid,balanced,479,0.2043251607581972,1.2058247597515583
25,2.217299372033228,0.1610660601265822,GN,noniid,balanced,479,0.2103926451042294,1.1560934618115426
26,2.1409834614282923,0.1798556170886076,GN,noniid,balanced,479,0.1531808988124131,1.16982494994998
27,2.0825155904021444,0.2025316455696202,GN,noniid,balanced,479,0.2098626071229577,1.1461605271697044
28,2.141204530830625,0.1857792721518987,GN,noniid,balanced,479,0.2618366107106208,1.1185824047029018
29,2.270676951921439,0.1486056170886076,GN,noniid,balanced,479,0.2789183715566993,1.0926209220290182
30,2.1710500080374224,0.1647053006329114,GN,noniid,balanced,479,0.2085324625879526,1.228766982853413
31,2.1076046510587765,0.1947092563291139,GN,noniid,balanced,479,0.2177054141759872,1.1283454598486424
32,2.1097062175786947,0.175751582278481,GN,noniid,balanced,479,0.2410183184325694,1.1736989717185495
33,2.1120191887964177,0.197507911392405,GN,noniid,balanced,479,0.2198147895812988,1.1706678618490698
34,2.129604498947723,0.2159315664556962,GN,noniid,balanced,479,0.2539661900028586,1.1313247527182102
35,2.129953376250931,0.2142108386075949,GN,noniid,balanced,479,0.2523457696199417,1.245540554523468
36,2.0904552592506893,0.2238034018987341,GN,noniid,balanced,479,0.1562042023569345,1.392383863627911
37,2.0735676848435705,0.2083366297468354,GN,noniid,balanced,479,0.1994780439645052,1.348846615254879
38,2.077107017704204,0.1984770569620253,GN,noniid,balanced,479,0.251291081996262,1.3058654896914956
39,2.089337885077996,0.212559335443038,GN,noniid,balanced,479,0.1706128766566514,1.2562580725550654
40,2.067186172099053,0.2188192246835443,GN,noniid,balanced,479,0.1773525050386786,1.2352713271975515
41,2.116166287283354,0.2023833069620253,GN,noniid,balanced,479,0.2796632533609867,1.2145757783949376
42,2.108139748362046,0.203876582278481,GN,noniid,balanced,479,0.2617571381077169,1.1984337793290616
43,2.153636254238177,0.1933643196202532,GN,noniid,balanced,479,0.1994881458148359,1.2937868508696555
44,2.073613832117636,0.2112836234177215,GN,noniid,balanced,479,0.2659455809831619,1.489629676043987
45,2.0666647621347933,0.2128164556962025,GN,noniid,balanced,479,0.1997992986008524,1.4034070518612862
46,2.0678266223472885,0.2152986550632911,GN,noniid,balanced,479,0.178091324660182,1.354530228078365
47,2.0693584025660647,0.2110166139240506,GN,noniid,balanced,479,0.2179775048226118,1.191651868522167
48,2.07108427014532,0.2134295886075949,GN,noniid,balanced,479,0.1700269390195607,1.35672753572464
49,2.0664981330497354,0.215654667721519,GN,noniid,balanced,479,0.1111287714257836,1.3439554023742677
50,2.067819991745526,0.2189280063291139,GN,noniid,balanced,479,0.1306202853649854,1.4430462643504145
1,2.2807339393639867,0.13711431962025317,BN,iid,balanced,0,0.13013133050203324,1.779151757955551
2,2.2630129946938045,0.15188884493670884,BN,iid,balanced,0,0.14926454687118532,1.1916383582353594
3,2.095612114592444,0.24366099683544307,BN,iid,balanced,0,0.1829700965642929,1.177264596521855
4,2.007327393187752,0.2673852848101265,BN,iid,balanced,0,0.25774649710655206,1.0652043403685094
5,2.025771404519866,0.2833564082278481,BN,iid,balanced,0,0.30292025742530826,1.0281432232260703
6,1.8774779790564429,0.3346617879746835,BN,iid,balanced,0,0.33205616798400883,0.9931153021752834
7,1.8258216255827795,0.37172666139240496,BN,iid,balanced,0,0.3796672937870026,0.9666699996590614
8,1.842139060135129,0.3473793512658228,BN,iid,balanced,0,0.398137121629715,0.949181694239378
9,1.7019935775406754,0.4106111550632912,BN,iid,balanced,0,0.42097790842056265,0.9296701455116272
10,1.6843328497077843,0.41501186708860766,BN,iid,balanced,0,0.4522272339820862,0.9101424910128116
11,1.6883660838573793,0.4150019778481012,BN,iid,balanced,0,0.46874326295852653,0.8950437693297865
12,1.6231092329266703,0.43622428797468366,BN,iid,balanced,0,0.5052815175056458,0.8712725408375264
13,1.5884694105462185,0.45697191455696196,BN,iid,balanced,0,0.5241008865356446,0.8425321759283542
14,1.551384839226928,0.4743670886075949,BN,iid,balanced,0,0.5269908382415772,0.8251834744215012
15,1.5439227934125104,0.47908425632911406,BN,iid,balanced,0,0.5336819756507873,0.827506977468729
16,1.5459044823163672,0.47472310126582284,BN,iid,balanced,0,0.5572130899429322,0.8115413284301759
17,1.5396651951572564,0.47550435126582286,BN,iid,balanced,0,0.5614257790565491,0.8052156883478163
18,1.5254748511917984,0.4793710443037975,BN,iid,balanced,0,0.5805226268768311,0.7896562138199806
19,1.5201410027998912,0.47837223101265824,BN,iid,balanced,0,0.5803542547225952,0.7941866908967495
20,1.5231677987907506,0.4802808544303797,BN,iid,balanced,0,0.6070292276382446,0.7732044395804406
21,1.5298811239532275,0.475059335443038,BN,iid,balanced,0,0.6087378754615783,0.7702429251372815
22,1.5021828788745253,0.4845628955696203,BN,iid,balanced,0,0.6253367436408996,0.7607977879047395
23,1.5169439014000228,0.48005340189873413,BN,iid,balanced,0,0.6237365274429321,0.7602984684705734
24,1.4772608079487763,0.5011768196202533,BN,iid,balanced,0,0.5434772334098816,0.8329465967416763
25,1.5021769494950017,0.4856210443037975,BN,iid,balanced,0,0.5567557901382445,0.8091600610315799
26,1.4716803935509697,0.4966376582278481,BN,iid,balanced,0,0.5423262369155883,0.8071786093711854
27,1.473701637304282,0.4958366297468354,BN,iid,balanced,0,0.5442039305686951,0.8000332032144071
28,1.4814571178412137,0.48967563291139243,BN,iid,balanced,0,0.5427357200622559,0.8219792740046978
29,1.4589794376228429,0.5003955696202532,BN,iid,balanced,0,0.5382199599266053,0.8172659945487976
30,1.4548229987108254,0.5004252373417721,BN,iid,balanced,0,0.5452215766906738,0.7997784334421157
31,1.4624365225622926,0.4970035601265823,BN,iid,balanced,0,0.5287782844543458,0.805372163951397
32,1.4456894516944885,0.5038271360759493,BN,iid,balanced,0,0.5473255639076233,0.8165105806291104
33,1.446962728379648,0.49983188291139247,BN,iid,balanced,0,0.5531310591697693,0.7968227265775203
34,1.4669706343095514,0.49401700949367094,BN,iid,balanced,0,0.5493446904182435,0.797990407794714
35,1.4580298589754708,0.4985462816455696,BN,iid,balanced,0,0.5243164036750794,0.8194918297231197
36,1.4434591207323195,0.5022844145569619,BN,iid,balanced,0,0.528125670528412,0.8086582568287849
37,1.4440231824223,0.5009098101265823,BN,iid,balanced,0,0.5309671308517456,0.8275113469362259
38,1.4362023548234868,0.5033920094936709,BN,iid,balanced,0,0.522873111820221,0.8272534395754338
39,1.4453401358821725,0.5004450158227848,BN,iid,balanced,0,0.5348067053794862,0.8308837328851224
40,1.4430869571770293,0.49885284810126584,BN,iid,balanced,0,0.5307320830345154,0.8323429588973523
41,1.4442840366423884,0.4984375,BN,iid,balanced,0,0.5168608543395996,0.8688455992937089
42,1.4673928383030468,0.4925237341772152,BN,iid,balanced,0,0.5139156769752503,0.8327610316872598
43,1.442715304863604,0.49773536392405066,BN,iid,balanced,0,0.530474135017395,0.8402271892130375
44,1.4446587865865683,0.49434335443037974,BN,iid,balanced,0,0.5312392224311828,0.8493684001266957
45,1.4601169661630558,0.4901008702531646,BN,iid,balanced,0,0.5233809246063232,0.8409486834704876
46,1.4690777654889264,0.4882021360759493,BN,iid,balanced,0,0.5128556016921998,0.8613615512847901
47,1.4457695180856729,0.4950751582278481,BN,iid,balanced,0,0.5180953649520875,0.8546781952679157
48,1.4559129335457766,0.4920490506329114,BN,iid,balanced,0,0.5206303854942321,0.8654079422354698
49,1.4648642622971837,0.48844936708860764,BN,iid,balanced,0,0.5109159473419189,0.878069478571415
50,1.4615621032594126,0.4887163765822785,BN,iid,balanced,0,0.5115173731803895,0.8700234478712081
1,2.686441766159444,0.1003461234177215,BN,noniid,balanced,0,0.3852640064239502,1.7329474131762983
2,2.4700602093829382,0.0999307753164557,BN,noniid,balanced,0,0.272943155002594,1.2095511378347874
3,2.4506485757948475,0.1048556170886076,BN,noniid,balanced,0,0.16275323220491408,1.3293467642366883
4,2.460784766945658,0.10813884493670885,BN,noniid,balanced,0,0.1946544986963272,1.3208678248524666
5,2.612703866596464,0.1301522943037975,BN,noniid,balanced,0,0.18251010127812622,1.286848966628313
6,2.382613169090657,0.1,BN,noniid,balanced,0,0.15529498843848705,1.4814018271863458
7,2.499423344225823,0.10020767405063291,BN,noniid,balanced,0,0.17520406722724438,1.343401443362236
8,2.384510057787352,0.12701740506329115,BN,noniid,balanced,0,0.13745891636908056,1.3999703037738798
9,2.50022234433814,0.10977056962025315,BN,noniid,balanced,0,0.20441742878705266,1.3670511917769907
10,2.3893095363544514,0.10055379746835444,BN,noniid,balanced,0,0.1475087555527687,1.4216608178615568
11,2.5175355014921745,0.14057555379746836,BN,noniid,balanced,0,0.22893655604422092,1.267079534381628
12,2.382051253016991,0.11678204113924048,BN,noniid,balanced,0,0.2963449612051249,1.348958697766066
13,2.4174364192576347,0.0999307753164557,BN,noniid,balanced,0,0.20385236988365646,1.365816344320774
14,2.5215683505504947,0.12509889240506328,BN,noniid,balanced,0,0.19238954653441903,1.3034649272263048
15,2.4609255389322207,0.12269580696202531,BN,noniid,balanced,0,0.2347528275117278,1.2995828929543494
16,2.4156357434731497,0.1563785601265823,BN,noniid,balanced,0,0.3220696381017566,1.2407108879089357
17,2.264277869538416,0.16329113924050637,BN,noniid,balanced,0,0.26979795124381784,1.1653136311471464
18,2.59413886734202,0.17107397151898732,BN,noniid,balanced,0,0.45219894675314426,1.0633100679516791
19,2.216402945941008,0.1990407436708861,BN,noniid,balanced,0,0.22258620582818983,1.2378061908483506
20,2.1155100443695165,0.1880933544303797,BN,noniid,balanced,0,0.29613348444253207,1.1793603800237178
21,2.166091660004628,0.1869264240506329,BN,noniid,balanced,0,0.32474474486708643,1.0662394343316557
22,2.1722426257556,0.16805775316455698,BN,noniid,balanced,0,0.24607825905084613,1.147104112207889
23,2.122556211978574,0.2056269778481013,BN,noniid,balanced,0,0.26265086067914967,1.157935493439436
24,2.1268429214441325,0.18793512658227848,BN,noniid,balanced,0,0.34087486367821695,1.0844950933754445
25,2.0970765088177936,0.2050830696202532,BN,noniid,balanced,0,0.229909751278162,1.1645767830312257
26,2.04142402772662,0.24060522151898728,BN,noniid,balanced,0,0.2773915664434433,1.15902943238616
27,2.130385581752922,0.18670886075949364,BN,noniid,balanced,0,0.3912654887259007,0.9786590864509344
28,2.111937659450724,0.2055973101265823,BN,noniid,balanced,0,0.2878199072659016,1.0776000232994556
29,2.275277085093004,0.17078718354430378,BN,noniid,balanced,0,0.38233701367974293,1.0988598623871806
30,2.174993599366538,0.2109375,BN,noniid,balanced,0,0.3687776117622852,1.111968542635441
