norm,independence,balancement,round,test_accuracy,test_loss,train_loss,seed,lr,mm,wd
BN,noniid,unbalanced,41.0,0.3919,2.38674452938611,0.4213638728218153,479,0.01,0.5,0.0
BN,noniid,unbalanced,42.0,0.399,2.409635687176185,0.4182570990402873,479,0.01,0.5,0.0
BN,noniid,unbalanced,43.0,0.399,2.409808359568632,0.3916111617104926,479,0.01,0.5,0.0
BN,noniid,unbalanced,44.0,0.4022,2.411303643938861,0.3906701295557432,479,0.01,0.5,0.0
BN,noniid,unbalanced,45.0,0.3973,2.3512204613866685,0.3939400767682275,479,0.01,0.5,0.0
BN,noniid,unbalanced,46.0,0.4038,2.4129399574255643,0.3729837765642131,479,0.01,0.5,0.0
BN,noniid,unbalanced,47.0,0.4203,2.3901508488232577,0.3767744747343473,479,0.01,0.5,0.0
BN,noniid,unbalanced,48.0,0.408,2.5268611696702017,0.3813582854780368,479,0.01,0.5,0.0
BN,noniid,unbalanced,49.0,0.4181,2.424604169930084,0.3800120433244544,479,0.01,0.5,0.0
BN,noniid,unbalanced,50.0,0.4246,2.3804010469702224,0.3828139340856656,479,0.01,0.5,0.0
BN,noniid,balanced,1.0,0.1,2.816986485372616,1.5947756039440448,479,0.01,0.5,0.0
BN,noniid,balanced,2.0,0.1,2.8167494701433786,1.3921450651433576,479,0.01,0.5,0.0
BN,noniid,balanced,3.0,0.1055,2.5358136575433274,1.1968954742465283,479,0.01,0.5,0.0
BN,noniid,balanced,4.0,0.1011,2.495615974257264,0.8943350829854898,479,0.01,0.5,0.0
BN,noniid,balanced,5.0,0.1019,2.593080188654646,0.7320019313394441,479,0.01,0.5,0.0
BN,noniid,balanced,6.0,0.1175,2.501219924492172,0.7212090515826131,479,0.01,0.5,0.0
BN,noniid,balanced,7.0,0.1061,2.5802620543709285,0.6426371589667979,479,0.01,0.5,0.0
BN,noniid,balanced,8.0,0.1258,2.380389940889576,0.6225285196964979,479,0.01,0.5,0.0
BN,noniid,balanced,9.0,0.1401,2.313845118389854,0.577962225015508,479,0.01,0.5,0.0
BN,noniid,balanced,10.0,0.1497,2.280104380619677,0.5893551809320343,479,0.01,0.5,0.0
BN,noniid,balanced,11.0,0.1533,2.2174238856834703,0.5444098742471543,479,0.01,0.5,0.0
BN,noniid,balanced,12.0,0.1747,2.2290131925027583,0.4880706171005731,479,0.01,0.5,0.0
BN,noniid,balanced,13.0,0.1744,2.22089106523538,0.530710429274186,479,0.01,0.5,0.0
BN,noniid,balanced,14.0,0.1754,2.175354043139687,0.4846631547999859,479,0.01,0.5,0.0
BN,noniid,balanced,15.0,0.1475,2.1814966775194,0.5090342062862183,479,0.01,0.5,0.0
BN,noniid,balanced,16.0,0.1655,2.148717925518374,0.486295678192575,479,0.01,0.5,0.0
BN,noniid,balanced,17.0,0.1792,2.126301688483999,0.4477919415687502,479,0.01,0.5,0.0
BN,noniid,balanced,18.0,0.1547,2.178565957878209,0.4624639682221459,479,0.01,0.5,0.0
BN,noniid,balanced,19.0,0.1841,2.1316239215150663,0.4781241088621609,479,0.01,0.5,0.0
BN,noniid,balanced,20.0,0.15,2.2156135492686984,0.4543350933219481,479,0.01,0.5,0.0
BN,noniid,balanced,21.0,0.1812,2.1475101573557795,0.4327390223321272,479,0.01,0.5,0.0
BN,noniid,balanced,22.0,0.2077,2.109691628926917,0.425450319064781,479,0.01,0.5,0.0
BN,noniid,balanced,23.0,0.1892,2.1663946894150747,0.4094605603787349,479,0.01,0.5,0.0
BN,noniid,balanced,24.0,0.1904,2.1489589817916293,0.4093675681537133,479,0.01,0.5,0.0
BN,noniid,balanced,25.0,0.1973,2.084541186501708,0.4094815573808738,479,0.01,0.5,0.0
BN,noniid,balanced,26.0,0.1877,2.1516661040390592,0.4395969567970024,479,0.01,0.5,0.0
BN,noniid,balanced,27.0,0.1984,2.1343518374841426,0.4000757281332481,479,0.01,0.5,0.0
BN,noniid,balanced,28.0,0.1987,2.1147614702393738,0.3824853401701548,479,0.01,0.5,0.0
BN,noniid,balanced,29.0,0.2001,2.120067042640493,0.3863914792946016,479,0.01,0.5,0.0
BN,noniid,balanced,30.0,0.1691,2.175737909123868,0.4024277245262055,479,0.01,0.5,0.0
BN,noniid,balanced,31.0,0.2134,2.0910040939910504,0.374498154035653,479,0.01,0.5,0.0
BN,noniid,balanced,32.0,0.1967,2.1257138689862023,0.3698754980391531,479,0.01,0.5,0.0
BN,noniid,balanced,33.0,0.1948,2.111583937572528,0.3756386297757271,479,0.01,0.5,0.0
BN,noniid,balanced,34.0,0.207,2.1234266139283964,0.3727545828168513,479,0.01,0.5,0.0
BN,noniid,balanced,35.0,0.198,2.2235458349879784,0.3709230380200896,479,0.01,0.5,0.0
BN,noniid,balanced,36.0,0.2208,2.138440264931208,0.364299362111924,479,0.01,0.5,0.0
BN,noniid,balanced,37.0,0.2065,2.127125032340424,0.3599192676862003,479,0.01,0.5,0.0
BN,noniid,balanced,38.0,0.2251,2.118770620490931,0.3567626417369174,479,0.01,0.5,0.0
BN,noniid,balanced,39.0,0.2258,2.057258429406565,0.3561524100671231,479,0.01,0.5,0.0
BN,noniid,balanced,40.0,0.2006,2.108153279823593,0.3503695698211085,479,0.01,0.5,0.0
BN,noniid,balanced,41.0,0.2192,2.051516576658321,0.3644944333104649,479,0.01,0.5,0.0
BN,noniid,balanced,42.0,0.2375,2.003952391539948,0.3593545907813241,479,0.01,0.5,0.0
BN,noniid,balanced,43.0,0.2103,2.1105292990237854,0.3431635618029686,479,0.01,0.5,0.0
BN,noniid,balanced,44.0,0.2302,2.044437666482563,0.3608750867104681,479,0.01,0.5,0.0
BN,noniid,balanced,45.0,0.2078,2.0712731669220745,0.3384701928836293,479,0.01,0.5,0.0
BN,noniid,balanced,46.0,0.2255,2.0312789180610755,0.3270586463330546,479,0.01,0.5,0.0
BN,noniid,balanced,47.0,0.226,2.02367998678473,0.330857742201304,479,0.01,0.5,0.0
BN,noniid,balanced,48.0,0.2407,2.0086003330689444,0.3314681622449424,479,0.01,0.5,0.0
BN,noniid,balanced,49.0,0.213,2.04870771758164,0.3360726474454568,479,0.01,0.5,0.0
BN,noniid,balanced,50.0,0.2169,2.0588649239721177,0.3029669914587866,479,0.01,0.5,0.0
GN,iid,balanced,1.0,0.1,2.447356160682968,5.75883619737625,479,0.01,0.5,0.0
GN,iid,balanced,2.0,0.1119,2.2972707054283044,2.598969070196152,479,0.01,0.5,0.0
GN,iid,balanced,3.0,0.1,2.3209689146355736,2.4812604105472564,479,0.01,0.5,0.0
GN,iid,balanced,4.0,0.12,2.304341968101791,2.4225864000320434,479,0.01,0.5,0.0
GN,iid,balanced,5.0,0.1325,2.2822747471966323,2.3969772741794584,479,0.01,0.5,0.0
GN,iid,balanced,6.0,0.1503,2.2648075743566585,2.365027533769608,479,0.01,0.5,0.0
GN,iid,balanced,7.0,0.1599,2.2421208906777297,2.345303552389145,479,0.01,0.5,0.0
GN,iid,balanced,8.0,0.1905,2.186152865615072,2.310112741470337,479,0.01,0.5,0.0
GN,iid,balanced,9.0,0.1963,2.135658839080908,2.269752575874329,479,0.01,0.5,0.0
GN,iid,balanced,10.0,0.2202,2.089363888849186,2.227115653276443,479,0.01,0.5,0.0
GN,iid,balanced,11.0,0.2176,2.0551512075375906,2.220686614990234,479,0.01,0.5,0.0
GN,iid,balanced,12.0,0.2298,2.0461895586569097,2.1745583887100217,479,0.01,0.5,0.0
GN,iid,balanced,13.0,0.2304,2.0285955576957027,2.145573444366455,479,0.01,0.5,0.0
GN,iid,balanced,14.0,0.2371,2.025294438193116,2.138792280197144,479,0.01,0.5,0.0
GN,iid,balanced,15.0,0.243,1.9963843083079853,2.115219878911972,479,0.01,0.5,0.0
GN,iid,balanced,16.0,0.2413,1.9954940955850144,2.124807982444763,479,0.01,0.5,0.0
GN,iid,balanced,17.0,0.2633,1.977985293050356,2.08942614364624,479,0.01,0.5,0.0
GN,iid,balanced,18.0,0.2479,1.985661028306696,2.0948044373989103,479,0.01,0.5,0.0
GN,iid,balanced,19.0,0.2645,1.9676365490201155,2.0814972107410434,479,0.01,0.5,0.0
GN,iid,balanced,20.0,0.2541,1.96602905098396,2.077576237440109,479,0.01,0.5,0.0
GN,iid,balanced,21.0,0.2638,1.95636509038225,2.0577152802944183,479,0.01,0.5,0.0
GN,iid,balanced,22.0,0.263,1.9540351840514167,2.059059260368348,479,0.01,0.5,0.0
GN,iid,balanced,23.0,0.2557,1.9720616687702228,2.0493283352851868,479,0.01,0.5,0.0
GN,iid,balanced,24.0,0.2675,1.9639756920971447,2.052120674848556,479,0.01,0.5,0.0
GN,iid,balanced,25.0,0.2652,1.9485952823976929,2.0429036343097686,479,0.01,0.5,0.0
GN,iid,balanced,26.0,0.2688,1.9419552781913847,2.0314558589458462,479,0.01,0.5,0.0
GN,iid,balanced,27.0,0.2776,1.9349031750159928,2.0329406375885006,479,0.01,0.5,0.0
GN,iid,balanced,28.0,0.2739,1.941307143320011,2.025929059743881,479,0.01,0.5,0.0
GN,iid,balanced,29.0,0.2881,1.918820547152169,2.039339308261872,479,0.01,0.5,0.0
GN,iid,balanced,30.0,0.2724,1.938491582870484,2.029958260297775,479,0.01,0.5,0.0
GN,iid,balanced,31.0,0.2948,1.9112125846404064,2.0153783912658696,479,0.01,0.5,0.0
GN,iid,balanced,32.0,0.2737,1.923195170450814,2.004509706020355,479,0.01,0.5,0.0
GN,iid,balanced,33.0,0.2744,1.94131078146681,2.0135650057792662,479,0.01,0.5,0.0
GN,iid,balanced,34.0,0.2742,1.929769248902044,2.010331200361252,479,0.01,0.5,0.0
GN,iid,balanced,35.0,0.2796,1.919964876356004,2.0044845325946805,479,0.01,0.5,0.0
GN,iid,balanced,36.0,0.296,1.897308752506594,1.998512818336487,479,0.01,0.5,0.0
GN,iid,balanced,37.0,0.2916,1.9093802080878728,2.0008922991752627,479,0.01,0.5,0.0
GN,iid,balanced,38.0,0.2842,1.9059374543684948,2.000333023309708,479,0.01,0.5,0.0
GN,iid,balanced,39.0,0.3004,1.895160364199288,1.980429564714432,479,0.01,0.5,0.0
GN,iid,balanced,40.0,0.2852,1.9191628121122528,1.9768163702487944,479,0.01,0.5,0.0
GN,iid,balanced,41.0,0.2922,1.891050160685672,1.9835537059307096,479,0.01,0.5,0.0
GN,iid,balanced,42.0,0.2897,1.8978983495808848,1.9764773685932155,479,0.01,0.5,0.0
GN,iid,balanced,43.0,0.3109,1.8714975209175784,1.966774369478226,479,0.01,0.5,0.0
GN,iid,balanced,44.0,0.3002,1.897372383105604,1.958986335515976,479,0.01,0.5,0.0
GN,iid,balanced,45.0,0.3071,1.8684893891781191,1.964774173974991,479,0.01,0.5,0.0
GN,iid,balanced,46.0,0.3144,1.861272485950325,1.967839610338211,479,0.01,0.5,0.0
GN,iid,balanced,47.0,0.315,1.8644448926177208,1.9440282013416288,479,0.01,0.5,0.0
GN,iid,balanced,48.0,0.3189,1.8548039680794823,1.955028708457947,479,0.01,0.5,0.0
GN,iid,balanced,49.0,0.3129,1.854661838917793,1.94881073474884,479,0.01,0.5,0.0
GN,iid,balanced,50.0,0.3043,1.85350550880915,1.933058036804199,479,0.01,0.5,0.0
GN,noniid,unbalanced,1.0,0.1,5.641585820837866,2.0897898429234822,479,0.01,0.5,0.0
GN,noniid,unbalanced,2.0,0.1,3.170410624033288,1.2625112821815971,479,0.01,0.5,0.0
GN,noniid,unbalanced,3.0,0.1258,2.772267190715935,0.8419842011147403,479,0.01,0.5,0.0
GN,noniid,unbalanced,4.0,0.1802,2.672574462769907,0.7908584096566076,479,0.01,0.5,0.0
GN,noniid,unbalanced,5.0,0.1876,2.703039827226084,0.7333169351943457,479,0.01,0.5,0.0
GN,noniid,unbalanced,6.0,0.1919,2.649085183686848,0.6983617286002339,479,0.01,0.5,0.0
GN,noniid,unbalanced,7.0,0.1864,2.6940136981915823,0.6710812722810893,479,0.01,0.5,0.0
GN,noniid,unbalanced,8.0,0.2196,2.639246382290804,0.6350950463403133,479,0.01,0.5,0.0
GN,noniid,unbalanced,9.0,0.2061,2.6991542049601107,0.6261150778398423,479,0.01,0.5,0.0
GN,noniid,unbalanced,10.0,0.1989,2.702300925798054,0.6148191616055944,479,0.01,0.5,0.0
GN,noniid,unbalanced,11.0,0.2105,2.67954715294174,0.596144505214699,479,0.01,0.5,0.0
GN,noniid,unbalanced,12.0,0.2087,2.690269364586359,0.6044366119720158,479,0.01,0.5,0.0
GN,noniid,unbalanced,13.0,0.2197,2.66569610185261,0.5908267324704328,479,0.01,0.5,0.0
GN,noniid,unbalanced,14.0,0.2287,2.6826196380808383,0.5896506042219117,479,0.01,0.5,0.0
GN,noniid,unbalanced,15.0,0.2414,2.689897120753421,0.5793697774508036,479,0.01,0.5,0.0
GN,noniid,unbalanced,16.0,0.2464,2.677182085906403,0.5802938684328691,479,0.01,0.5,0.0
GN,noniid,unbalanced,17.0,0.2339,2.664227123501935,0.5727404585348645,479,0.01,0.5,0.0
GN,noniid,unbalanced,18.0,0.2407,2.689425230026245,0.5630666162796085,479,0.01,0.5,0.0
GN,noniid,unbalanced,19.0,0.2344,2.68896088720877,0.576260845896101,479,0.01,0.5,0.0
GN,noniid,unbalanced,20.0,0.2211,2.6983244600175302,0.5745411962338955,479,0.01,0.5,0.0
GN,noniid,unbalanced,21.0,0.2336,2.6574768446668795,0.5636399994595422,479,0.01,0.5,0.0
GN,noniid,unbalanced,22.0,0.2498,2.661439237715322,0.569289508213976,479,0.01,0.5,0.0
GN,noniid,unbalanced,23.0,0.2316,2.6849211982533903,0.5464147174083394,479,0.01,0.5,0.0
GN,noniid,unbalanced,24.0,0.2391,2.7074912529957444,0.5578359395112532,479,0.01,0.5,0.0
GN,noniid,unbalanced,25.0,0.2628,2.648060294646251,0.5486373455133948,479,0.01,0.5,0.0
GN,noniid,unbalanced,26.0,0.2341,2.678934118415736,0.552022536919949,479,0.01,0.5,0.0
GN,noniid,unbalanced,27.0,0.2523,2.65782645080663,0.5436222481991552,479,0.01,0.5,0.0
GN,noniid,unbalanced,28.0,0.2551,2.661443915548204,0.5480358336887476,479,0.01,0.5,0.0
GN,noniid,unbalanced,29.0,0.2446,2.6537506851968886,0.5340742212524405,479,0.01,0.5,0.0
GN,noniid,unbalanced,30.0,0.249,2.680002909672411,0.5451333858174311,479,0.01,0.5,0.0
GN,noniid,unbalanced,31.0,0.2522,2.6721683906603464,0.5418938673718754,479,0.01,0.5,0.0
GN,noniid,unbalanced,32.0,0.242,2.6869358533545387,0.5396821824259475,479,0.01,0.5,0.0
GN,noniid,unbalanced,33.0,0.26,2.64289277716528,0.5346220154518649,479,0.01,0.5,0.0
GN,noniid,unbalanced,34.0,0.2563,2.6441295690174345,0.5340305897313092,479,0.01,0.5,0.0
GN,noniid,unbalanced,35.0,0.2574,2.659029145784016,0.523241552919192,479,0.01,0.5,0.0
GN,noniid,unbalanced,36.0,0.276,2.6311601868158654,0.5215240634767785,479,0.01,0.5,0.0
GN,noniid,unbalanced,37.0,0.2478,2.70621329319628,0.5359986218813496,479,0.01,0.5,0.0
GN,noniid,unbalanced,38.0,0.2674,2.653210154062585,0.5284051730832008,479,0.01,0.5,0.0
GN,noniid,unbalanced,39.0,0.2711,2.666443571259704,0.5258366215237649,479,0.01,0.5,0.0
GN,noniid,unbalanced,40.0,0.2815,2.620493007611625,0.52847300118901,479,0.01,0.5,0.0
GN,noniid,unbalanced,41.0,0.2753,2.6649728726737107,0.5168004118954918,479,0.01,0.5,0.0
GN,noniid,unbalanced,42.0,0.263,2.681679221648204,0.5183768176782373,479,0.01,0.5,0.0
GN,noniid,unbalanced,43.0,0.2831,2.7034891496730755,0.5111276879428731,479,0.01,0.5,0.0
GN,noniid,unbalanced,44.0,0.264,2.674825776981402,0.5068086975117991,479,0.01,0.5,0.0
GN,noniid,unbalanced,45.0,0.2723,2.62931683697278,0.5160353975799244,479,0.01,0.5,0.0
GN,noniid,unbalanced,46.0,0.2857,2.556654338595233,0.4869499255382067,479,0.01,0.5,0.0
GN,noniid,unbalanced,47.0,0.2646,2.7073267441761644,0.5016940877537787,479,0.01,0.5,0.0
GN,noniid,unbalanced,48.0,0.277,2.6407341262962243,0.5104510835537144,479,0.01,0.5,0.0
GN,noniid,unbalanced,49.0,0.2938,2.5691305504569524,0.504289368632366,479,0.01,0.5,0.0
GN,noniid,unbalanced,50.0,0.2893,2.647102998781808,0.488388241951866,479,0.01,0.5,0.0
GN,noniid,balanced,1.0,0.1,8.450522314144086,2.303148777067661,479,0.01,0.5,0.0
GN,noniid,balanced,2.0,0.1,4.221118462236622,1.4297162648128083,479,0.01,0.5,0.0
GN,noniid,balanced,3.0,0.1,2.8021915502186063,0.8915845136086389,479,0.01,0.5,0.0
GN,noniid,balanced,4.0,0.1,2.5500762372077266,0.7929227211859396,479,0.01,0.5,0.0
GN,noniid,balanced,5.0,0.1,2.3945474956609027,0.7224915598395165,479,0.01,0.5,0.0
GN,noniid,balanced,6.0,0.1,2.372377353378489,0.692347310225945,479,0.01,0.5,0.0
GN,noniid,balanced,7.0,0.1,2.364217598227006,0.6765483826396521,479,0.01,0.5,0.0
GN,noniid,balanced,8.0,0.1065,2.3680058913894846,0.6708044312345446,479,0.01,0.5,0.0
GN,noniid,balanced,9.0,0.1293,2.362914857985098,0.6441369685199752,479,0.01,0.5,0.0
GN,noniid,balanced,10.0,0.1444,2.3555232542979567,0.6492620247950546,479,0.01,0.5,0.0
GN,noniid,balanced,11.0,0.1546,2.324672083311443,0.6042006677281752,479,0.01,0.5,0.0
GN,noniid,balanced,12.0,0.157,2.312774697436562,0.6068767010275042,479,0.01,0.5,0.0
GN,noniid,balanced,13.0,0.1652,2.285254454310936,0.6102526193970698,479,0.01,0.5,0.0
GN,noniid,balanced,14.0,0.1645,2.255559616451022,0.5700976363005466,479,0.01,0.5,0.0
GN,noniid,balanced,15.0,0.1652,2.246124771576893,0.5729270168610092,479,0.01,0.5,0.0
GN,noniid,balanced,16.0,0.175,2.219558721856226,0.5740818280155653,479,0.01,0.5,0.0
GN,noniid,balanced,17.0,0.1801,2.222199621079844,0.5357650231795559,479,0.01,0.5,0.0
GN,noniid,balanced,18.0,0.1909,2.189401925364628,0.5369263336836813,479,0.01,0.5,0.0
GN,noniid,balanced,19.0,0.1899,2.191977642759492,0.5482692323955708,479,0.01,0.5,0.0
GN,noniid,balanced,20.0,0.1917,2.176015805594529,0.4983934650799638,479,0.01,0.5,0.0
GN,noniid,balanced,21.0,0.1931,2.165621440621871,0.5005118546204468,479,0.01,0.5,0.0
GN,noniid,balanced,22.0,0.2051,2.157606112806103,0.5320248995666625,479,0.01,0.5,0.0
GN,noniid,balanced,23.0,0.2164,2.140100875987282,0.4858699941696396,479,0.01,0.5,0.0
GN,noniid,balanced,24.0,0.2185,2.1440865239010582,0.4901795701945084,479,0.01,0.5,0.0
GN,noniid,balanced,25.0,0.2131,2.133981528161448,0.4737952584524463,479,0.01,0.5,0.0
GN,noniid,balanced,26.0,0.2243,2.1220672673816923,0.4884552116116101,479,0.01,0.5,0.0
GN,noniid,balanced,27.0,0.2122,2.148319986802113,0.4923777795290662,479,0.01,0.5,0.0
GN,noniid,balanced,28.0,0.221,2.116256176670895,0.4779953082432621,479,0.01,0.5,0.0
GN,noniid,balanced,29.0,0.2388,2.086249758925619,0.4675850184460287,479,0.01,0.5,0.0
GN,noniid,balanced,30.0,0.2305,2.0955006759377977,0.4690248002213775,479,0.01,0.5,0.0
GN,noniid,balanced,31.0,0.241,2.0723227428484567,0.4529752056158321,479,0.01,0.5,0.0
GN,noniid,balanced,32.0,0.231,2.0937800482858586,0.4566741815951828,479,0.01,0.5,0.0
GN,noniid,balanced,33.0,0.2258,2.1014379655258564,0.4495534996938367,479,0.01,0.5,0.0
GN,noniid,balanced,34.0,0.2378,2.066231256798853,0.4629999701133929,479,0.01,0.5,0.0
GN,noniid,balanced,35.0,0.2421,2.0890587583372864,0.4377997608962468,479,0.01,0.5,0.0
GN,noniid,balanced,36.0,0.2391,2.0762917920003963,0.4538479978613614,479,0.01,0.5,0.0
GN,noniid,balanced,37.0,0.2358,2.093593527999105,0.4504812461614492,479,0.01,0.5,0.0
GN,noniid,balanced,38.0,0.2448,2.0691713049441955,0.454355568189756,479,0.01,0.5,0.0
GN,noniid,balanced,39.0,0.2367,2.078424271148972,0.443509760352943,479,0.01,0.5,0.0
GN,noniid,balanced,40.0,0.2379,2.07547141932234,0.4218856149888015,479,0.01,0.5,0.0
GN,noniid,balanced,41.0,0.2472,2.0478915896596788,0.4336142111052468,479,0.01,0.5,0.0
GN,noniid,balanced,42.0,0.245,2.0590658761277982,0.421578479818374,479,0.01,0.5,0.0
GN,noniid,balanced,43.0,0.2516,2.045890728129616,0.4242870829069579,479,0.01,0.5,0.0
GN,noniid,balanced,44.0,0.2403,2.0573216118390047,0.4359747339968017,479,0.01,0.5,0.0
GN,noniid,balanced,45.0,0.2402,2.057887634144554,0.4152917270436882,479,0.01,0.5,0.0
GN,noniid,balanced,46.0,0.2612,2.0111038066163847,0.4051163433944893,479,0.01,0.5,0.0
GN,noniid,balanced,47.0,0.2362,2.0816654917560045,0.4261965378274617,479,0.01,0.5,0.0
GN,noniid,balanced,48.0,0.2572,1.9947455578212496,0.4203988074277586,479,0.01,0.5,0.0
GN,noniid,balanced,49.0,0.2602,2.028335098978839,0.4127500617987098,479,0.01,0.5,0.0
GN,noniid,balanced,50.0,0.2565,2.0091002032726624,0.3919993541502918,479,0.01,0.5,0.0
GN,iid,balanced,1.0,0.1,2.522363188900525,5.595908230543136,128,0.01,0.5,0.0
GN,iid,balanced,2.0,0.1107,2.291699859160411,2.589425984144211,128,0.01,0.5,0.0
GN,iid,balanced,3.0,0.1449,2.26773644700835,2.440708187818528,128,0.01,0.5,0.0
GN,iid,balanced,4.0,0.1629,2.26532735402071,2.3996166875362395,128,0.01,0.5,0.0
GN,iid,balanced,5.0,0.1605,2.251753967019576,2.3617036724090577,128,0.01,0.5,0.0
GN,iid,balanced,6.0,0.1552,2.238505357428442,2.3449460096359256,128,0.01,0.5,0.0
GN,iid,balanced,7.0,0.1825,2.206273788138281,2.318432722091675,128,0.01,0.5,0.0
GN,iid,balanced,8.0,0.1996,2.164572489412525,2.2923516428470614,128,0.01,0.5,0.0
GN,iid,balanced,9.0,0.2091,2.113498945779438,2.272349483728408,128,0.01,0.5,0.0
GN,iid,balanced,10.0,0.2402,2.074165629435189,2.2312601716518405,128,0.01,0.5,0.0
GN,iid,balanced,11.0,0.2195,2.0665197553513925,2.199996556282043,128,0.01,0.5,0.0
GN,iid,balanced,12.0,0.2364,2.041662824304798,2.1885755212306983,128,0.01,0.5,0.0
GN,iid,balanced,13.0,0.2427,2.0183603507054,2.151469433069229,128,0.01,0.5,0.0
GN,iid,balanced,14.0,0.2348,2.001900755906407,2.143005106687545,128,0.01,0.5,0.0
GN,iid,balanced,15.0,0.2677,1.9881096942515315,2.124681837081909,128,0.01,0.5,0.0
GN,iid,balanced,16.0,0.255,1.9957850582991967,2.111651109218597,128,0.01,0.5,0.0
GN,iid,balanced,17.0,0.2521,1.9798537960535365,2.0840687177181243,128,0.01,0.5,0.0
GN,iid,balanced,18.0,0.2626,1.965770046922225,2.0817714166641235,128,0.01,0.5,0.0
GN,iid,balanced,19.0,0.2664,1.9711546731900564,2.0645976839065554,128,0.01,0.5,0.0
GN,iid,balanced,20.0,0.2832,1.9416675733614568,2.065971150636673,128,0.01,0.5,0.0
GN,iid,balanced,21.0,0.2764,1.930064589162416,2.0543444986343387,128,0.01,0.5,0.0
GN,iid,balanced,22.0,0.2615,1.940024353280852,2.050871670722961,128,0.01,0.5,0.0
GN,iid,balanced,23.0,0.2883,1.921967835365972,2.03535810136795,128,0.01,0.5,0.0
GN,iid,balanced,24.0,0.2779,1.928371643718285,2.0305385065078734,128,0.01,0.5,0.0
GN,iid,balanced,25.0,0.2891,1.924335604981531,2.0284629070758817,128,0.01,0.5,0.0
GN,iid,balanced,26.0,0.2863,1.9193944795222224,2.0281691942214968,128,0.01,0.5,0.0
GN,iid,balanced,27.0,0.2929,1.9083066529865509,2.01692055439949,128,0.01,0.5,0.0
GN,iid,balanced,28.0,0.2837,1.906108457830888,2.004457281351089,128,0.01,0.5,0.0
GN,iid,balanced,29.0,0.2922,1.9019185576257829,2.0020148453712463,128,0.01,0.5,0.0
GN,iid,balanced,30.0,0.3027,1.888452338266976,1.9976127145290368,128,0.01,0.5,0.0
GN,iid,balanced,31.0,0.3095,1.8749805326703228,1.9851485424041744,128,0.01,0.5,0.0
GN,iid,balanced,32.0,0.283,1.8858207962180995,1.984773079395294,128,0.01,0.5,0.0
GN,iid,balanced,33.0,0.2918,1.8917721525023248,1.9847488672733309,128,0.01,0.5,0.0
GN,iid,balanced,34.0,0.2965,1.9019561885278435,1.9858091089725496,128,0.01,0.5,0.0
GN,iid,balanced,35.0,0.3144,1.8602334970160368,1.978142283439636,128,0.01,0.5,0.0
GN,iid,balanced,36.0,0.3162,1.854858095132852,1.95676839351654,128,0.01,0.5,0.0
GN,iid,balanced,37.0,0.3136,1.8553008369252653,1.9636920945644376,128,0.01,0.5,0.0
GN,iid,balanced,38.0,0.3101,1.8684702025184148,1.9598053092956544,128,0.01,0.5,0.0
GN,iid,balanced,39.0,0.3111,1.8651861706866493,1.9536148116588592,128,0.01,0.5,0.0
GN,iid,balanced,40.0,0.325,1.8304693487626087,1.960385541915893,128,0.01,0.5,0.0
GN,iid,balanced,41.0,0.3251,1.8281396235091776,1.943600428819656,128,0.01,0.5,0.0
GN,iid,balanced,42.0,0.3318,1.8156045479110523,1.9285653581619264,128,0.01,0.5,0.0
GN,iid,balanced,43.0,0.3216,1.8558638005317007,1.92948847603798,128,0.01,0.5,0.0
GN,iid,balanced,44.0,0.3422,1.8054765281797964,1.9317794523239136,128,0.01,0.5,0.0
GN,iid,balanced,45.0,0.3358,1.8104790569860725,1.912555095911026,128,0.01,0.5,0.0
GN,iid,balanced,46.0,0.337,1.806249369548846,1.9206858046054844,128,0.01,0.5,0.0
GN,iid,balanced,47.0,0.3299,1.817491544952876,1.9063896567821503,128,0.01,0.5,0.0
GN,iid,balanced,48.0,0.3361,1.8126708495466013,1.9094159483909607,128,0.01,0.5,0.0
GN,iid,balanced,49.0,0.3444,1.7925478868846652,1.903895038127899,128,0.01,0.5,0.0
GN,iid,balanced,50.0,0.3301,1.8131928293010853,1.898284994602204,128,0.01,0.5,0.0
GN,noniid,unbalanced,1.0,0.1,12.289460616775706,1.0242634618679685,128,0.01,0.5,0.0
GN,noniid,unbalanced,2.0,0.1,4.422796460646618,1.1374153123684585,128,0.01,0.5,0.0
GN,noniid,unbalanced,3.0,0.1,2.910112374945532,0.7751986130433834,128,0.01,0.5,0.0
GN,noniid,unbalanced,4.0,0.1,2.6902976186969614,0.6592715553208642,128,0.01,0.5,0.0
GN,noniid,unbalanced,5.0,0.1,2.714638703986059,0.617786358824252,128,0.01,0.5,0.0
GN,noniid,unbalanced,6.0,0.1,2.743736366682415,0.5971533638520243,128,0.01,0.5,0.0
GN,noniid,unbalanced,7.0,0.1,2.7037686094453064,0.5880480383563942,128,0.01,0.5,0.0
GN,noniid,unbalanced,8.0,0.1,2.8217178598234924,0.5756083555314689,128,0.01,0.5,0.0
GN,noniid,unbalanced,9.0,0.1123,2.658991813659668,0.5691430270701336,128,0.01,0.5,0.0
GN,noniid,unbalanced,10.0,0.1291,2.661158166354216,0.5584693221295407,128,0.01,0.5,0.0
GN,noniid,unbalanced,11.0,0.1681,2.591612713246406,0.5374501485445072,128,0.01,0.5,0.0
GN,noniid,unbalanced,12.0,0.1633,2.64394562757468,0.543714157507522,128,0.01,0.5,0.0
